Date,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500,Open_Yield,High_Yield,Low_Yield,Close_Yield,Volume_Yield,Open_DXY,High_DXY,Low_DXY,Close_DXY,Volume_DXY,Open_Oil,High_Oil,Low_Oil,Close_Oil,Volume_Oil,Open_Copper,High_Copper,Low_Copper,Close_Copper,Volume_Copper,Open_Gold,High_Gold,Low_Gold,Close_Gold,Volume_Gold,Open_VIX,High_VIX,Low_VIX,Close_VIX,Volume_VIX,Open_RSP,High_RSP,Low_RSP,Close_RSP,Volume_RSP,Open_NYMO,High_NYMO,Low_NYMO,Close_NYMO,Volume_NYMO,Open_NYAD,High_NYAD,Low_NYAD,Close_NYAD,Volume_NYAD,5d_pct_SP500,5d_pct_Yield,5d_pct_DXY,5d_pct_Oil,5d_pct_Copper,5d_pct_Gold,5d_pct_VIX,5d_pct_RSP,5d_pct_NYMO,5d_pct_NYAD,10d_ROC_SP500,10d_ROC_Yield,10d_ROC_DXY,10d_ROC_Oil,10d_ROC_Copper,10d_ROC_Gold,10d_ROC_VIX,10d_ROC_RSP,10d_ROC_NYMO,10d_ROC_NYAD,RSI_14_SP500,RSI_14_Yield,RSI_14_DXY,RSI_14_Oil,RSI_14_Copper,RSI_14_Gold,RSI_14_VIX,RSI_14_RSP,RSI_14_NYMO,RSI_14_NYAD,20d_slope_SP500,20d_slope_Yield,20d_slope_DXY,20d_slope_Oil,20d_slope_Copper,20d_slope_Gold,20d_slope_VIX,20d_slope_RSP,20d_slope_NYMO,20d_slope_NYAD,SMA_3_SP500,SMA_3_Yield,SMA_3_DXY,SMA_3_Oil,SMA_3_Copper,SMA_3_Gold,SMA_3_VIX,SMA_3_RSP,SMA_3_NYMO,SMA_3_NYAD,5d_Slope_SP500,5d_Slope_Yield,5d_Slope_DXY,5d_Slope_Oil,5d_Slope_Copper,5d_Slope_Gold,5d_Slope_VIX,5d_Slope_RSP,5d_Slope_NYMO,5d_Slope_NYAD,Normalized_ATR,BBW,TrendScore_Euclidean,MomentumScore_Euclidean,VolatilityScore_Euclidean,MarketState_Euclidean,EuclideanDist_Euclidean,Diagnostics_Euclidean,TopState,TopDist,AltState,AltDist,DistanceDelta,IsBorderline,Year
2024-04-12,5171.51,5175.03,5107.94,5123.4,2319000000.0,4.514,4.532,4.483,4.499,0.0,105.28,106.11,105.24,106.04,0.0,85.6,87.67,85.24,85.66,369958.0,4.2605,4.362,4.2495,4.2585,159226.0,2389.4,2448.8,2350.6,2374.1,479894.0,14.91,19.2,14.91,17.31,0.0,163.55,163.93,161.53,161.98,6567609.0,-216.22999572753903,-216.22999572753903,-216.22999572753903,-216.22999572753903,0.0,2265.68994140625,2265.68994140625,2265.68994140625,2265.68994140625,0.0,-1.555429592552393,2.7638190954773822,1.668264621284754,-1.4382694741686852,0.5311614730878267,1.2236718683380057,7.9850280723642975,-2.6503996634413163,272.0406051296652,-1.3261365855930296,-2.492035155699868,6.966238706609595,1.4251554280248824,2.9938679812432367,6.276516096830553,6.062365975696915,33.051498847040726,-4.363228434787747,-420.48316557787314,-1.8650810435841936,37.11527276957079,68.08236808236802,69.4915254237289,71.01086048454471,83.55614973262036,91.96393571148568,70.73170731707316,35.290404040404056,31.82737620471414,43.58090013666091,1.289112781954631,0.0112676691729323,0.0715864661654126,0.3010225563909758,0.0127977443609021,13.198872180451133,0.1068345864661652,0.0495563909774363,-4.591233157573786,,5161.033333333334,4.544999999999999,105.52333333333333,85.63000000000001,4.264499999999999,2365.066666666666,16.00666666666666,163.76000000000002,-153.87666829427084,2279.0933430989585,-5.2330000000008,0.0531999999999996,0.3069999999999958,-0.4000000000000165,0.0039999999999997,5.19999999999979,-0.1630000000000013,-0.5790000000000091,-21.492001533508297,-3.607983398437858,-0.0010213920443457,0.0312892363299555,1,-2,2,Steady Climb,3.1622776601683795,"5d%: -1.56%, MA20: +1.29, RSI: 37.1, VIX: 17.31, ATR: -0.0010, BBW: 0.03, Score: [1, -2, 2], Dist: 3.16",Steady Climb,3.1622776601683795,Orderly Decline,3.3166247903554,0.1543471301870203,True,2024
2024-05-03,5122.78,5139.12,5101.22,5127.8,2329000000.0,4.551,4.571,4.453,4.5,0.0,105.31,105.37,104.52,105.03,0.0,79.07,79.63,77.96,78.11,324438.0,4.502,4.569,4.483,4.557,75357.0,2313.5,2330.7,2285.2,2308.6,231400.0,14.51,14.58,13.48,13.49,0.0,162.97,163.53,162.13,162.79,9751402.0,132.19000244140625,132.19000244140625,132.19000244140625,132.19000244140625,0.0,2298.669921875,2298.669921875,2298.669921875,2298.669921875,0.0,0.5460837851351652,-3.6196187620475375,-0.8589767793090397,-6.845557543231962,-0.1533742331288223,-1.6445126107702768,-10.2461743180306,0.2216339346179818,7630.409327046146,1.2469305798925578,3.232378544221759,-2.491874322860244,-1.0551106924163944,-6.050036083714216,1.3229571984435973,-4.358273262076406,-27.8995189738108,1.8647143482885875,-186.28590409572,2.355991373935673,56.63789808276496,40.72463768115943,35.17587939698514,17.69911504424779,60.60786650774736,33.79790940766547,20.351239669421503,59.650655021833984,75.51139567797324,68.6329591260255,-8.016293233082758,0.0112082706766916,0.0603533834586469,-0.3252481203007532,0.0195879699248119,-2.5921804511278426,-0.06203007518797,-0.220338345864663,9.106609097817788,-0.9004495491660018,5070.13,4.555333333333333,105.36333333333332,78.68666666666668,4.529166666666666,2309.733333333333,14.519999999999996,161.6933333333333,63.41333484649658,2284.086669921875,-16.92800000000099,-0.0215000000000004,-0.1100000000000079,-1.3429999999999984,-0.0289500000000001,-12.190000000000287,0.0019999999999981,-0.449000000000015,6.444000339508055,1.5709960937498726,-0.0033012207964431,0.0547744772448859,-1,1,3,Trend Pullback,3.0,"5d%: +0.55%, MA20: -8.02, RSI: 56.6, VIX: 13.49, ATR: -0.0033, BBW: 0.05, Score: [-1, 1, 3], Dist: 3.00",Trend Pullback,3.0,Orderly Decline,3.0,0.0,True,2024
2024-05-06,5142.42,5181.0,5142.42,5180.73,2115000000.0,4.487,4.514,4.471,4.489,0.0,105.08,105.2,104.87,105.05,0.0,78.16,79.09,77.91,78.48,297369.0,4.5755,4.6385,4.5355,4.615,72959.0,2312.8,2341.9,2300.6,2331.2,191895.0,13.98,14.02,13.44,13.49,0.0,163.65,164.05,163.27,164.04,4928704.0,189.6100006103516,189.6100006103516,189.6100006103516,189.6100006103516,0.0,2313.830078125,2313.830078125,2313.830078125,2313.830078125,0.0,1.2620793720290235,-2.709146077156477,-0.5019890130706584,-5.022388962846414,-1.3150860686410693,-1.1239767570089487,-8.043626448534425,0.2934702861335125,209.82025857289312,1.40505214457749,3.395608102039871,-2.898550724637683,-0.9709653092006,-5.274592637296305,3.105451295799821,-0.6478008864643781,-20.36599763872492,1.8692169161025785,-397.14777704066427,2.435342705520571,61.98409903815859,37.31343283582093,34.68354430379743,20.39586919104994,68.95922093730982,33.15743183817051,22.25988700564973,68.41659610499578,77.74098024977503,75.81008138045611,-5.594240601503793,0.0067992481203007,0.03181954887218,-0.3540300751879719,0.0188383458646615,-3.470977443609028,-0.1066766917293236,-0.15295488721805,12.796827192951865,-0.0518286683505799,5124.240000000001,4.52,105.12666666666668,78.51333333333335,4.552166666666667,2316.4666666666662,13.88666666666666,162.82333333333332,130.9366683959961,2299.0367024739585,5.17699999999989,-0.0343000000000006,-0.2020000000000109,-1.202000000000007,-0.0319000000000003,-9.150000000000055,-0.333000000000002,-0.1100000000000232,25.91300048828125,5.492993164062464,0.0009992800242436,0.0533705418934295,-1,1,3,Trend Pullback,3.0,"5d%: +1.26%, MA20: -5.59, RSI: 62.0, VIX: 13.49, ATR: 0.0010, BBW: 0.05, Score: [-1, 1, 3], Dist: 3.00",Trend Pullback,3.0,Orderly Decline,3.0,0.0,True,2024
2024-07-24,5505.84,5508.04,5419.98,5427.12,3945550000.0,4.229,4.292,4.21,4.286,0.0,104.48,104.56,104.12,104.39,0.0,77.45,78.19,76.98,77.59,355971.0,4.166,4.178,4.076,4.109,84436.0,2410.7,2433.0,2397.0,2415.7,245884.0,15.35,18.46,15.18,18.04,0.0,168.81,169.23,166.98,167.15,8067000.0,-54.290000915527344,-54.290000915527344,-54.290000915527344,-54.290000915527344,0.0,2354.389892578125,2354.389892578125,2354.389892578125,2354.389892578125,0.0,-2.8838927183319374,3.376748673420149,0.6168674698795229,-6.348823174411578,-6.793694000226836,-1.7968210089841177,24.58563535911602,-2.257177942810351,-129.7088756066379,-1.1574530559499308,-3.67062365102806,0.140186915887841,-0.6282722513088923,-5.493300852618743,-10.838667679288273,1.5127957305542727,40.38910505836575,1.260071484824632,-179.54578888721954,0.9865359746655588,40.65322786425104,43.52720450281417,35.36231884057965,27.77385159010604,27.150392937883524,58.65420560747654,77.82974742750234,60.70528967254412,43.07287148697666,60.80952070035875,6.164436090225425,-0.0075917293233083,-0.1107368421052647,-0.1062706766917305,-0.0080827067669174,6.423684210526366,0.1727894736842102,0.4112932330827007,9.122533943957851,,5515.756666666667,4.261666666666666,104.38333333333334,78.11000000000001,4.155666666666666,2405.899999999999,15.889999999999995,168.67,26.246665954589844,2366.4599609375,-4.524000000000162,0.0256999999999997,0.1539999999999836,-1.4820000000000015,-0.0578000000000008,-16.690000000000232,-0.0540000000000022,-0.3570000000000123,-24.29200134277346,-1.2530029296874097,-0.0008335912970415,0.0463033744552837,0,0,2,Steady Climb,2.23606797749979,"5d%: -2.88%, MA20: +6.16, RSI: 40.7, VIX: 18.04, ATR: -0.0008, BBW: 0.05, Score: [0, 0, 2], Dist: 2.24",Steady Climb,2.23606797749979,Trend Pullback,2.449489742783178,0.21342176528338808,True,2024
2024-08-05,5151.14,5250.89,5119.26,5186.34,5333250000.0,3.697,3.832,3.669,3.785,0.0,103.22,103.28,102.16,102.69,0.0,74.21,74.46,71.67,72.94,500151.0,4.122,4.15,3.9305,3.999,105500.0,2490.3,2500.8,2403.8,2444.4,352229.0,23.39,65.73,23.39,38.57,0.0,163.42,164.59,161.8,162.83,13747649.0,-212.97999572753903,-212.97999572753903,-212.97999572753903,-212.97999572753903,0.0,2339.489990234375,2339.489990234375,2339.489990234375,2339.489990234375,0.0,-5.073807323077483,-9.40641455241742,-1.7884468247896024,-3.785780240073877,-2.0932794711715053,2.8009084027252,132.34939759036143,-4.200741307289513,-753.7138850757528,-1.541594075491537,-6.794263532456323,-11.150234741784026,-1.5530629853321876,-8.573577337678618,-4.729005360333527,2.0754165448699347,158.68544600938966,-4.0652801508277765,-386.5715777746045,-1.3813839712489062,23.285296830035264,22.86931818181816,31.542056074766563,31.380952380952337,18.252290345313625,46.41544117647058,85.466741196199,28.27788649706453,25.43545551177484,34.99679496631224,-11.97136090225573,-0.0125368421052633,-0.0362180451127829,-0.4468045112781975,-0.0327443609022557,2.746390977443568,0.4149022556390974,0.2074135338345824,-7.309548886019488,2.285835988897952,5326.526666666668,3.851,103.44,74.25666666666667,4.0615,2464.9999999999995,26.849999999999994,166.43,-102.80999771753947,2360.7733561197915,-22.37600000000064,-0.0939000000000001,-0.2830000000000177,-0.3000000000000067,0.0035499999999992,21.29000000000004,1.4480000000000004,-0.750000000000012,-30.324999666213994,-2.806005859375216,-0.0043144105477081,0.0838265713586847,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -5.07%, MA20: -11.97, RSI: 23.3, VIX: 38.57, ATR: -0.0043, BBW: 0.08, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True,2024
2024-08-06,5206.42,5312.34,5193.56,5240.04,4690190000.0,3.835,3.909,3.805,3.888,0.0,102.78,103.23,102.7,102.97,0.0,73.86,74.56,72.2,73.2,352250.0,4.004,4.06,3.96,4.027,58437.0,2451.7,2459.5,2421.8,2431.6,186107.0,33.71,34.77,24.02,27.71,0.0,163.34,166.55,163.01,164.5,8774625.0,-112.68000030517578,-112.68000030517578,-112.68000030517578,-112.68000030517578,0.0,2354.139892578125,2354.139892578125,2354.139892578125,2354.139892578125,0.0,-3.612835582043428,-6.154960173787105,-1.511238641798185,-2.047370533922121,-1.3956904995102717,-0.8279293609038008,56.642170717919726,-3.682885414836934,-309.5982213973444,-1.1965673067445004,-5.682581109661166,-8.280254777070063,-1.4169459071326052,-4.885654885654878,-3.208748948443685,1.0094296514767451,88.24728260869566,-2.7375391710518504,-291.92642149942884,-0.7834894001277126,30.09556688538835,33.58778625954196,40.34653465346545,24.83046426708401,22.61306532663319,45.728946574102,64.58654906284454,34.796823914058805,34.890857104767804,41.681570844362426,-16.11537593984977,-0.0168345864661655,-0.0497669172932366,-0.4916090225563917,-0.0321000000000001,2.246015037593986,0.6927969924812029,0.0558421052631578,-11.799466135627346,1.3011366306390584,5257.643333333334,3.8216666666666654,102.95666666666666,73.22000000000001,4.043,2448.6,29.89,164.70000000000002,-138.17999776204428,2352.543294270833,-67.59600000000009,-0.1033000000000006,-0.4610000000000141,-0.7970000000000056,-0.0243500000000004,-1.8200000000001548,4.879,-2.075000000000034,-69.58599853515625,-11.200976562500308,-0.0128999015274692,0.0936963785692692,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -3.61%, MA20: -16.12, RSI: 30.1, VIX: 27.71, ATR: -0.0129, BBW: 0.09, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True,2024
2024-08-07,5293.13,5330.64,5195.54,5199.51,4558260000.0,3.937,3.977,3.928,3.968,0.0,102.95,103.37,102.92,103.2,0.0,72.84,75.84,72.58,75.23,427995.0,4.008,4.016,3.921,3.952,65901.0,2432.6,2447.3,2418.8,2432.4,166078.0,24.77,29.76,21.97,27.85,0.0,166.08,166.98,163.24,163.34,5938500.0,-128.1300048828125,-128.1300048828125,-128.1300048828125,-128.1300048828125,0.0,2349.169921875,2349.169921875,2349.169921875,2349.169921875,0.0,-5.845038924069534,-3.431491847164758,-0.8645533141210304,-3.4398665126427863,-5.375314258350294,-1.6417306914678464,70.23227383863082,-4.813519813519807,-274.3265372555272,-1.6956182820690668,-4.193937115818325,-7.419505366308909,-1.1399559344764776,-3.0416290759118447,-3.8208809929423215,0.6913110071614881,54.379157427937926,-2.279389769667961,136.0103199890836,-0.2217122456896425,30.205022888677306,36.57351154313484,37.40259740259758,32.07368918280589,24.513618677042828,46.34814363968351,63.53315168029065,35.30805687203787,38.78295840089137,44.51960802659731,-18.84612030075197,-0.0184436090225564,-0.0539323308270689,-0.5331052631578975,-0.0307642857142858,1.510601503759241,0.7783609022556391,-0.0745338345864694,-15.188992489907974,0.3889925619712521,5208.63,3.8803333333333327,102.95333333333332,73.79000000000002,3.9926666666666666,2436.1333333333328,31.37666666666666,163.5566666666667,-151.26333363850912,2347.599934895833,-82.48500000000072,-0.0633000000000004,-0.399,-1.2790000000000097,-0.0382500000000001,-11.920000000000332,4.267999999999999,-2.1059999999999954,-57.87699961662293,-11.044018554687645,-0.0158639948764404,0.1019670820661002,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -5.85%, MA20: -18.85, RSI: 30.2, VIX: 27.85, ATR: -0.0159, BBW: 0.10, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True,2024
2024-08-13,5376.98,5436.5,5376.98,5434.44,3648980000.0,3.896,3.898,3.848,3.852,0.0,103.09,103.27,102.55,102.56,0.0,79.74,80.15,78.16,78.35,370763.0,4.068,4.0725,4.0105,4.0515,56855.0,2512.6,2517.3,2498.2,2507.8,155078.0,20.06,20.79,17.95,18.12,0.0,166.65,167.96,166.11,167.74,4208403.0,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0.0,2375.52001953125,2375.52001953125,2375.52001953125,2375.52001953125,0.0,3.7098953443103433,-0.92592592592593,-0.3981742255025677,7.035519125683054,0.608393344921776,3.133739101825972,-34.6084446048358,1.9696048632218848,-119.00070978827348,0.908192712783551,-0.0369726567889028,-7.02389572773352,-1.9033955045432704,4.844105446273228,-0.7957884427032269,2.2798645948040264,2.4307518371961434,-1.78581884185256,-60.174850230907694,-0.2992417310443529,50.42056396938844,24.708624708624697,27.067669172932483,51.79076343072571,45.251857968620975,64.33239962651732,50.08206811653673,51.33786848072563,54.32997001765988,56.58875779735777,-18.564857142857186,-0.0211406015037595,-0.0759774436090255,-0.3190601503759407,-0.0197274436090226,2.6757894736842207,0.6787593984962403,-0.2997218045112801,-13.260331041651565,-0.9248059724507142,5374.323333333334,3.901,102.94666666666669,78.41666666666669,4.0376666666666665,2495.066666666666,19.733333333333327,166.74666666666667,-25.400001525878903,2366.9266764322915,35.33199999999887,0.0015999999999996,0.0279999999999874,1.532999999999991,0.0123999999999995,18.579999999999703,-2.148000000000001,0.6009999999999935,18.196999740600603,2.5750244140620526,0.0065014978544245,0.0877484964806235,0,1,2,Steady Climb,2.0,"5d%: +3.71%, MA20: -18.56, RSI: 50.4, VIX: 18.12, ATR: 0.0065, BBW: 0.09, Score: [0, 1, 2], Dist: 2.00",Steady Climb,2.0,Trend Pullback,2.23606797749979,0.2360679774997898,True,2024
2024-08-14,5442.36,5463.22,5415.91,5455.2,3380050000.0,3.831,3.871,3.811,3.82,0.0,102.61,102.72,102.27,102.57,0.0,78.73,79.1,76.83,76.98,357636.0,4.061,4.096,4.0335,4.04,46846.0,2506.3,2519.7,2476.2,2479.7,187384.0,18.41,18.49,16.12,16.19,0.0,168.02,168.56,167.6,168.09,4156246.0,34.40999984741211,34.40999984741211,34.40999984741211,34.40999984741211,0.0,2379.77001953125,2379.77001953125,2379.77001953125,2379.77001953125,0.0,4.917578771845799,-3.729838709677424,-0.6104651162790797,2.3261996543932018,2.2267206477732726,1.9445814833086488,-41.867145421903054,2.9080445696094026,-126.85553620237778,1.3025919228450975,-1.214894545559908,-7.033341445607211,-1.4697406340057673,-1.19368502117827,-3.268286843050394,0.2709260008087355,-1.0391198044009675,-2.045454545454539,-53.18367367699033,-0.4151133460084999,53.24226941480428,24.65116279069764,27.455919395465983,47.031963470319646,42.8809325562032,71.9707520891364,47.74129353233831,51.66666666666668,52.54894030329158,55.29798001969183,-14.695706766917311,-0.0231278195488722,-0.0886917293233089,-0.254045112781956,-0.0158334586466165,4.176842105263117,0.5529924812030071,-0.2479398496240623,-9.19831594488675,-0.5262572324366142,5411.34,3.860333333333333,102.75666666666666,78.46333333333335,4.053333333333334,2497.166666666666,18.34,167.22666666666666,-6.030001322428386,2371.07666015625,49.49399999999924,-0.0320000000000003,-0.1350000000000021,1.0109999999999904,0.0308499999999993,19.149999999999988,-2.254000000000004,0.8349999999999639,25.1000005722046,4.419018554687296,0.0090728112626483,0.0829828704305149,0,1,2,Steady Climb,2.0,"5d%: +4.92%, MA20: -14.70, RSI: 53.2, VIX: 16.19, ATR: 0.0091, BBW: 0.08, Score: [0, 1, 2], Dist: 2.00",Steady Climb,2.0,Trend Pullback,2.23606797749979,0.2360679774997898,True,2024
2024-09-12,5557.48,5600.71,5535.5,5595.75,3655070000.0,3.661,3.704,3.64,3.68,0.0,101.78,101.84,101.23,101.37,0.0,67.39,69.81,67.24,68.97,393311.0,4.166,4.2375,4.1565,4.1955,58692.0,2540.6,2588.5,2538.7,2580.6,233679.0,17.62,18.59,16.89,17.07,0.0,172.31,173.46,171.45,173.35,5460343.0,38.84000015258789,38.84000015258789,38.84000015258789,38.84000015258789,0.0,2454.64990234375,2454.64990234375,2454.64990234375,2454.64990234375,0.0,1.6776840582764851,-1.366925757169657,0.2571456829195906,-0.260303687635588,1.4018126888217577,1.4745782706146129,-14.221105527638178,0.6094022054556003,-447.71709836437606,0.5872112502852467,0.0636602118311513,-4.191616766467066,0.2769809081016872,-7.447665056360709,1.1085672972647398,1.6865001182126085,-0.233781414377554,-0.2990740208201559,80.5671768447346,1.2322769818094548,52.063465965143074,30.131004366812263,48.29268292682927,41.6390728476821,52.8770442156269,61.49693307165669,48.910081743869206,54.73282442748084,48.07770446986966,70.32640667995065,-3.7933233082709146,-0.0100729323308271,-0.0408571428571468,-0.5337518796992488,-0.0018078947368421,0.904285187969913,0.2796466165413532,0.1087894736842085,-9.754909645883666,,5548.473333333334,3.6596666666666655,101.56,67.34333333333335,4.145166666666667,2555.3666666666663,17.94666666666666,172.61,-15.50999959309896,2442.9933268229165,18.85399999999994,-0.0220000000000002,0.1589999999999828,-0.5600000000000083,0.0033499999999997,1.7099999999997169,-0.7720000000000036,0.1709999999999837,0.4340000152587882,0.8129882812496019,0.0033693428048072,0.0444419019887528,-1,1,2,Trend Pullback,2.0,"5d%: +1.68%, MA20: -3.79, RSI: 52.1, VIX: 17.07, ATR: 0.0034, BBW: 0.04, Score: [-1, 1, 2], Dist: 2.00",Trend Pullback,2.0,Orderly Decline,2.449489742783178,0.4494897427831779,True,2024
